Trade #,Type,Date and time,Signal,Price USD,Size (qty),Size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
6906,Exit long,2025-06-30 08:45,Short,6411.25,1,32097.5,-43.25,-0.13,1.5,0.00,-47.25,-0.15,-23980.75,-2.40
6906,Entry long,2025-06-30 07:30,Long,6419.5,1,32097.5,-43.25,-0.13,1.5,0.00,-47.25,-0.15,-23980.75,-2.40
6907,Exit short,2025-06-30 15:00,Long,6410,1,32056.25,4.25,0.01,102.75,0.32,-29.75,-0.09,-23976.5,-2.40
6907,Entry short,2025-06-30 08:45,Short,6411.25,1,32056.25,4.25,0.01,102.75,0.32,-29.75,-0.09,-23976.5,-2.40
6908,Exit long,2025-06-30 23:00,Short,6415,1,32050,23,0.07,109,0.34,-7.25,-0.02,-23953.5,-2.40
6908,Entry long,2025-06-30 15:00,Long,6410,1,32050,23,0.07,109,0.34,-7.25,-0.02,-23953.5,-2.40
6909,Exit short,2025-07-01 10:00,Long,6410.75,1,32075,19.25,0.06,105.25,0.33,-12.25,-0.04,-23934.25,-2.39
6909,Entry short,2025-06-30 23:00,Short,6415,1,32075,19.25,0.06,105.25,0.33,-12.25,-0.04,-23934.25,-2.39
6910,Exit long,2025-07-01 11:00,Short,6403.5,1,32053.75,-38.25,-0.12,42.75,0.13,-56,-0.17,-23972.5,-2.40
6910,Entry long,2025-07-01 10:00,Long,6410.75,1,32053.75,-38.25,-0.12,42.75,0.13,-56,-0.17,-23972.5,-2.40
6911,Exit short,2025-07-01 11:30,Long,6412,1,32017.5,-44.5,-0.14,46.5,0.15,-54.75,-0.17,-24017,-2.40
6911,Entry short,2025-07-01 11:00,Short,6403.5,1,32017.5,-44.5,-0.14,46.5,0.15,-54.75,-0.17,-24017,-2.40
6912,Exit long,2025-07-02 03:30,Short,6428,1,32060,78,0.24,122.75,0.38,-63.5,-0.20,-23939,-2.39
6912,Entry long,2025-07-01 11:30,Long,6412,1,32060,78,0.24,122.75,0.38,-63.5,-0.20,-23939,-2.39
6913,Exit short,2025-07-02 10:15,Long,6417.75,1,32140,49.25,0.15,129,0.40,-16,-0.05,-23889.75,-2.39
6913,Entry short,2025-07-02 03:30,Short,6428,1,32140,49.25,0.15,129,0.40,-16,-0.05,-23889.75,-2.39
6914,Exit long,2025-07-02 22:30,Short,6438.75,1,32088.75,103,0.32,141.5,0.44,-9.75,-0.03,-23786.75,-2.38
6914,Entry long,2025-07-02 10:15,Long,6417.75,1,32088.75,103,0.32,141.5,0.44,-9.75,-0.03,-23786.75,-2.38
6915,Exit short,2025-07-02 23:30,Long,6448,1,32193.75,-48.25,-0.15,9,0.03,-52.25,-0.16,-23835,-2.38
6915,Entry short,2025-07-02 22:30,Short,6438.75,1,32193.75,-48.25,-0.15,9,0.03,-52.25,-0.16,-23835,-2.38
6916,Exit long,2025-07-03 05:00,Short,6440.75,1,32240,-38.25,-0.12,19,0.06,-37.25,-0.12,-23873.25,-2.39
6916,Entry long,2025-07-02 23:30,Long,6448,1,32240,-38.25,-0.12,19,0.06,-37.25,-0.12,-23873.25,-2.39
6917,Exit short,2025-07-03 08:00,Long,6447.25,1,32203.75,-34.5,-0.11,7.75,0.02,-33.5,-0.10,-23907.75,-2.39
6917,Entry short,2025-07-03 05:00,Short,6440.75,1,32203.75,-34.5,-0.11,7.75,0.02,-33.5,-0.10,-23907.75,-2.39
6918,Exit long,2025-07-03 10:00,Long Exit,6485,1,32236.25,186.75,0.58,187.75,0.58,-16,-0.05,-23721,-2.37
6918,Entry long,2025-07-03 08:00,Long,6447.25,1,32236.25,186.75,0.58,187.75,0.58,-16,-0.05,-23721,-2.37
6919,Exit short,2025-07-04 10:45,Long,6458.75,1,32421.25,125.5,0.39,207.75,0.64,-19.75,-0.06,-23595.5,-2.36
6919,Entry short,2025-07-03 18:15,Short,6484.25,1,32421.25,125.5,0.39,207.75,0.64,-19.75,-0.06,-23595.5,-2.36
6920,Exit long,2025-07-06 21:15,Short,6458,1,32293.75,-5.75,-0.02,105.25,0.33,-53.5,-0.17,-23601.25,-2.36
6920,Entry long,2025-07-04 10:45,Long,6458.75,1,32293.75,-5.75,-0.02,105.25,0.33,-53.5,-0.17,-23601.25,-2.36
6921,Exit short,2025-07-07 00:00,Long,6468.25,1,32290,-53.25,-0.16,0,0.00,-54.75,-0.17,-23654.5,-2.37
6921,Entry short,2025-07-06 21:15,Short,6458,1,32290,-53.25,-0.16,0,0.00,-54.75,-0.17,-23654.5,-2.37
6922,Exit long,2025-07-07 02:15,Short,6459.75,1,32341.25,-44.5,-0.14,20.25,0.06,-43.5,-0.13,-23699,-2.37
6922,Entry long,2025-07-07 00:00,Long,6468.25,1,32341.25,-44.5,-0.14,20.25,0.06,-43.5,-0.13,-23699,-2.37
6923,Exit short,2025-07-07 05:45,Long,6466.25,1,32298.75,-34.5,-0.11,11.5,0.04,-38.5,-0.12,-23733.5,-2.37
6923,Entry short,2025-07-07 02:15,Short,6459.75,1,32298.75,-34.5,-0.11,11.5,0.04,-38.5,-0.12,-23733.5,-2.37
6924,Exit long,2025-07-07 09:00,Short,6469,1,32331.25,11.75,0.04,76.5,0.24,-8.5,-0.03,-23721.75,-2.37
6924,Entry long,2025-07-07 05:45,Long,6466.25,1,32331.25,11.75,0.04,76.5,0.24,-8.5,-0.03,-23721.75,-2.37
6925,Exit short,2025-07-07 12:15,Short Exit,6424,1,32345,223,0.69,224,0.69,-33.5,-0.10,-23498.75,-2.35
6925,Entry short,2025-07-07 09:00,Short,6469,1,32345,223,0.69,224,0.69,-33.5,-0.10,-23498.75,-2.35
6926,Exit long,2025-07-07 16:45,Short,6425,1,32181.25,-58.25,-0.18,40.25,0.13,-57.25,-0.18,-23557,-2.36
6926,Entry long,2025-07-07 15:00,Long,6436.25,1,32181.25,-58.25,-0.18,40.25,0.13,-57.25,-0.18,-23557,-2.36
6927,Exit short,2025-07-07 20:45,Long,6439.5,1,32125,-74.5,-0.23,19,0.06,-76,-0.24,-23631.5,-2.36
6927,Entry short,2025-07-07 16:45,Short,6425,1,32125,-74.5,-0.23,19,0.06,-76,-0.24,-23631.5,-2.36
6928,Exit long,2025-07-08 06:00,Short,6444.5,1,32197.5,23,0.07,80.25,0.25,-14.75,-0.05,-23608.5,-2.36
6928,Entry long,2025-07-07 20:45,Long,6439.5,1,32197.5,23,0.07,80.25,0.25,-14.75,-0.05,-23608.5,-2.36
6929,Exit short,2025-07-08 06:45,Long,6452,1,32222.5,-39.5,-0.12,20.25,0.06,-38.5,-0.12,-23648,-2.36
6929,Entry short,2025-07-08 06:00,Short,6444.5,1,32222.5,-39.5,-0.12,20.25,0.06,-38.5,-0.12,-23648,-2.36
6930,Exit long,2025-07-08 08:45,Short,6444.5,1,32260,-39.5,-0.12,5.25,0.02,-44.75,-0.14,-23687.5,-2.37
6930,Entry long,2025-07-08 06:45,Long,6452,1,32260,-39.5,-0.12,5.25,0.02,-44.75,-0.14,-23687.5,-2.37
6931,Exit short,2025-07-08 12:30,Long,6453.25,1,32222.5,-45.75,-0.14,77.75,0.24,-54.75,-0.17,-23733.25,-2.37
6931,Entry short,2025-07-08 08:45,Short,6444.5,1,32222.5,-45.75,-0.14,77.75,0.24,-54.75,-0.17,-23733.25,-2.37
6932,Exit long,2025-07-08 13:45,Short,6438.25,1,32266.25,-77,-0.24,5.25,0.02,-107.25,-0.33,-23810.25,-2.38
6932,Entry long,2025-07-08 12:30,Long,6453.25,1,32266.25,-77,-0.24,5.25,0.02,-107.25,-0.33,-23810.25,-2.38
6933,Exit short,2025-07-09 03:00,Long,6437.75,1,32191.25,0.5,0.00,59,0.18,-46,-0.14,-23809.75,-2.38
6933,Entry short,2025-07-08 13:45,Short,6438.25,1,32191.25,0.5,0.00,59,0.18,-46,-0.14,-23809.75,-2.38
6934,Exit long,2025-07-09 10:45,Short,6453.75,1,32188.75,78,0.24,219,0.68,-26,-0.08,-23731.75,-2.37
6934,Entry long,2025-07-09 03:00,Long,6437.75,1,32188.75,78,0.24,219,0.68,-26,-0.08,-23731.75,-2.37
6935,Exit short,2025-07-09 11:45,Long,6457.25,1,32268.75,-19.5,-0.06,65.25,0.20,-26,-0.08,-23751.25,-2.38
6935,Entry short,2025-07-09 10:45,Short,6453.75,1,32268.75,-19.5,-0.06,65.25,0.20,-26,-0.08,-23751.25,-2.38
6936,Exit long,2025-07-09 20:30,Short,6464.25,1,32286.25,33,0.10,105.25,0.33,-43.5,-0.13,-23718.25,-2.37
6936,Entry long,2025-07-09 11:45,Long,6457.25,1,32286.25,33,0.10,105.25,0.33,-43.5,-0.13,-23718.25,-2.37
6937,Exit short,2025-07-10 04:15,Long,6463.25,1,32321.25,3,0.01,50.25,0.16,-13.5,-0.04,-23715.25,-2.37
6937,Entry short,2025-07-09 20:30,Short,6464.25,1,32321.25,3,0.01,50.25,0.16,-13.5,-0.04,-23715.25,-2.37
6938,Exit long,2025-07-10 08:45,Short,6467.75,1,32316.25,20.5,0.06,72.75,0.23,-12.25,-0.04,-23694.75,-2.37
6938,Entry long,2025-07-10 04:15,Long,6463.25,1,32316.25,20.5,0.06,72.75,0.23,-12.25,-0.04,-23694.75,-2.37
6939,Exit short,2025-07-10 09:30,Long,6474.5,1,32338.75,-35.75,-0.11,6.5,0.02,-37.25,-0.12,-23730.5,-2.37
6939,Entry short,2025-07-10 08:45,Short,6467.75,1,32338.75,-35.75,-0.11,6.5,0.02,-37.25,-0.12,-23730.5,-2.37
6940,Exit long,2025-07-10 16:15,Short,6486.5,1,32372.5,58,0.18,136.5,0.42,-61,-0.19,-23672.5,-2.37
6940,Entry long,2025-07-10 09:30,Long,6474.5,1,32372.5,58,0.18,136.5,0.42,-61,-0.19,-23672.5,-2.37
6941,Exit short,2025-07-10 20:00,Long,6496.5,1,32432.5,-52,-0.16,2.75,0.01,-53.5,-0.16,-23724.5,-2.37
6941,Entry short,2025-07-10 16:15,Short,6486.5,1,32432.5,-52,-0.16,2.75,0.01,-53.5,-0.16,-23724.5,-2.37
6942,Exit long,2025-07-10 20:15,Short,6485.75,1,32482.5,-55.75,-0.17,0,0.00,-54.75,-0.17,-23780.25,-2.38
6942,Entry long,2025-07-10 20:00,Long,6496.5,1,32482.5,-55.75,-0.17,0,0.00,-54.75,-0.17,-23780.25,-2.38
6943,Exit short,2025-07-10 23:15,Long,6473.5,1,32428.75,59.25,0.18,179,0.55,-8.5,-0.03,-23721,-2.37
6943,Entry short,2025-07-10 20:15,Short,6485.75,1,32428.75,59.25,0.18,179,0.55,-8.5,-0.03,-23721,-2.37
6944,Exit long,2025-07-11 03:15,Short,6464,1,32367.5,-49.5,-0.15,21.5,0.07,-48.5,-0.15,-23770.5,-2.38
6944,Entry long,2025-07-10 23:15,Long,6473.5,1,32367.5,-49.5,-0.15,21.5,0.07,-48.5,-0.15,-23770.5,-2.38
6945,Exit short,2025-07-11 08:00,Long,6457.25,1,32320,31.75,0.10,104,0.32,-22.25,-0.07,-23738.75,-2.37
6945,Entry short,2025-07-11 03:15,Short,6464,1,32320,31.75,0.10,104,0.32,-22.25,-0.07,-23738.75,-2.37
6946,Exit long,2025-07-11 09:45,Short,6448,1,32286.25,-48.25,-0.15,39,0.12,-54.75,-0.17,-23787,-2.38
6946,Entry long,2025-07-11 08:00,Long,6457.25,1,32286.25,-48.25,-0.15,39,0.12,-54.75,-0.17,-23787,-2.38
6947,Exit short,2025-07-11 10:00,Long,6462.5,1,32240,-74.5,-0.23,14,0.04,-77.25,-0.24,-23861.5,-2.39
6947,Entry short,2025-07-11 09:45,Short,6448,1,32240,-74.5,-0.23,14,0.04,-77.25,-0.24,-23861.5,-2.39
6948,Exit long,2025-07-11 16:15,Short,6463.5,1,32312.5,3,0.01,84,0.26,-29.75,-0.09,-23858.5,-2.39
6948,Entry long,2025-07-11 10:00,Long,6462.5,1,32312.5,3,0.01,84,0.26,-29.75,-0.09,-23858.5,-2.39
6949,Exit short,2025-07-14 03:45,Long,6438,1,32317.5,125.5,0.39,192.75,0.60,-4.75,-0.01,-23733,-2.37
6949,Entry short,2025-07-11 16:15,Short,6463.5,1,32317.5,125.5,0.39,192.75,0.60,-4.75,-0.01,-23733,-2.37
6950,Exit long,2025-07-14 09:45,Short,6448,1,32190,48,0.15,124,0.39,-6,-0.02,-23685,-2.37
6950,Entry long,2025-07-14 03:45,Long,6438,1,32190,48,0.15,124,0.39,-6,-0.02,-23685,-2.37
6951,Exit short,2025-07-14 09:45,Short Exit,6458.75,1,32240,-55.75,-0.17,5.25,0.02,-54.75,-0.17,-23740.75,-2.37
6951,Entry short,2025-07-14 09:45,Short,6448,1,32240,-55.75,-0.17,5.25,0.02,-54.75,-0.17,-23740.75,-2.37
6952,Exit long,2025-07-14 18:30,Short,6468.75,1,32295,46.75,0.14,111.5,0.35,-19.75,-0.06,-23694,-2.37
6952,Entry long,2025-07-14 10:45,Long,6459,1,32295,46.75,0.14,111.5,0.35,-19.75,-0.06,-23694,-2.37
6953,Exit short,2025-07-14 21:45,Long,6484,1,32343.75,-78.25,-0.24,6.5,0.02,-77.25,-0.24,-23772.25,-2.38
6953,Entry short,2025-07-14 18:30,Short,6468.75,1,32343.75,-78.25,-0.24,6.5,0.02,-77.25,-0.24,-23772.25,-2.38
6954,Exit long,2025-07-14 22:30,Short,6481.25,1,32420,-15.75,-0.05,90.25,0.28,-41,-0.13,-23788,-2.38
6954,Entry long,2025-07-14 21:45,Long,6484,1,32420,-15.75,-0.05,90.25,0.28,-41,-0.13,-23788,-2.38
6955,Exit short,2025-07-15 00:45,Long,6487.75,1,32406.25,-34.5,-0.11,31.5,0.10,-41,-0.13,-23822.5,-2.38
6955,Entry short,2025-07-14 22:30,Short,6481.25,1,32406.25,-34.5,-0.11,31.5,0.10,-41,-0.13,-23822.5,-2.38
6956,Exit long,2025-07-15 08:15,Short,6496.25,1,32438.75,40.5,0.12,99,0.31,-7.25,-0.02,-23782,-2.38
6956,Entry long,2025-07-15 00:45,Long,6487.75,1,32438.75,40.5,0.12,99,0.31,-7.25,-0.02,-23782,-2.38
6957,Exit short,2025-07-15 08:30,Short Exit,6514,1,32481.25,-90.75,-0.28,24,0.07,-89.75,-0.28,-23872.75,-2.39
6957,Entry short,2025-07-15 08:15,Short,6496.25,1,32481.25,-90.75,-0.28,24,0.07,-89.75,-0.28,-23872.75,-2.39
6958,Exit long,2025-07-15 09:30,Long Exit,6490,1,32511.25,-63.25,-0.19,31.5,0.10,-62.25,-0.19,-23936,-2.39
6958,Entry long,2025-07-15 09:00,Long,6502.25,1,32511.25,-63.25,-0.19,31.5,0.10,-62.25,-0.19,-23936,-2.39
6959,Exit short,2025-07-16 04:30,Long,6442,1,32461.25,249.25,0.77,341.5,1.05,-18.5,-0.06,-23686.75,-2.37
6959,Entry short,2025-07-15 09:45,Short,6492.25,1,32461.25,249.25,0.77,341.5,1.05,-18.5,-0.06,-23686.75,-2.37
6960,Exit long,2025-07-16 10:00,Short,6448.25,1,32210,29.25,0.09,131.5,0.41,-9.75,-0.03,-23657.5,-2.37
6960,Entry long,2025-07-16 04:30,Long,6442,1,32210,29.25,0.09,131.5,0.41,-9.75,-0.03,-23657.5,-2.37
6961,Exit short,2025-07-16 10:30,Short Exit,6456.5,1,32241.25,-43.25,-0.13,21.5,0.07,-42.25,-0.13,-23700.75,-2.37
6961,Entry short,2025-07-16 10:00,Short,6448.25,1,32241.25,-43.25,-0.13,21.5,0.07,-42.25,-0.13,-23700.75,-2.37
6962,Exit long,2025-07-16 11:15,Long Exit,6430.75,1,32306.25,-154.5,-0.48,0.25,0.00,-153.5,-0.48,-23855.25,-2.39
6962,Entry long,2025-07-16 11:15,Long,6461.25,1,32306.25,-154.5,-0.48,0.25,0.00,-153.5,-0.48,-23855.25,-2.39
6963,Exit short,2025-07-16 13:00,Long,6459.25,1,32202.5,-95.75,-0.30,165.25,0.51,-94.75,-0.29,-23951,-2.40
6963,Entry short,2025-07-16 11:30,Short,6440.5,1,32202.5,-95.75,-0.30,165.25,0.51,-94.75,-0.29,-23951,-2.40
6964,Exit long,2025-07-17 07:30,Short,6468.5,1,32296.25,44.25,0.14,92.75,0.29,-23.5,-0.07,-23906.75,-2.39
6964,Entry long,2025-07-16 13:00,Long,6459.25,1,32296.25,44.25,0.14,92.75,0.29,-23.5,-0.07,-23906.75,-2.39
6965,Exit short,2025-07-17 08:45,Long,6475.75,1,32342.5,-38.25,-0.12,22.75,0.07,-37.25,-0.12,-23945,-2.39
6965,Entry short,2025-07-17 07:30,Short,6468.5,1,32342.5,-38.25,-0.12,22.75,0.07,-37.25,-0.12,-23945,-2.39
6966,Exit long,2025-07-17 09:30,Short,6470.75,1,32378.75,-27,-0.08,36.5,0.11,-26,-0.08,-23972,-2.40
6966,Entry long,2025-07-17 08:45,Long,6475.75,1,32378.75,-27,-0.08,36.5,0.11,-26,-0.08,-23972,-2.40
6967,Exit short,2025-07-17 09:45,Long,6483.25,1,32353.75,-64.5,-0.20,10.25,0.03,-63.5,-0.20,-24036.5,-2.40
6967,Entry short,2025-07-17 09:30,Short,6470.75,1,32353.75,-64.5,-0.20,10.25,0.03,-63.5,-0.20,-24036.5,-2.40
6968,Exit long,2025-07-18 03:15,Short,6516,1,32416.25,161.75,0.50,200.25,0.62,-41,-0.13,-23874.75,-2.39
6968,Entry long,2025-07-17 09:45,Long,6483.25,1,32416.25,161.75,0.50,200.25,0.62,-41,-0.13,-23874.75,-2.39
6969,Exit short,2025-07-18 09:00,Long,6514.75,1,32580,4.25,0.01,49,0.15,-11,-0.03,-23870.5,-2.39
6969,Entry short,2025-07-18 03:15,Short,6516,1,32580,4.25,0.01,49,0.15,-11,-0.03,-23870.5,-2.39
6970,Exit long,2025-07-18 09:45,Short,6510.75,1,32573.75,-22,-0.07,25.25,0.08,-23.5,-0.07,-23892.5,-2.39
6970,Entry long,2025-07-18 09:00,Long,6514.75,1,32573.75,-22,-0.07,25.25,0.08,-23.5,-0.07,-23892.5,-2.39
6971,Exit short,2025-07-20 19:15,Long,6505.75,1,32553.75,23,0.07,110.25,0.34,-53.5,-0.16,-23869.5,-2.39
6971,Entry short,2025-07-18 09:45,Short,6510.75,1,32553.75,23,0.07,110.25,0.34,-53.5,-0.16,-23869.5,-2.39
6972,Exit long,2025-07-21 08:45,Short,6513.25,1,32528.75,35.5,0.11,74,0.23,-13.5,-0.04,-23834,-2.38
6972,Entry long,2025-07-20 19:15,Long,6505.75,1,32528.75,35.5,0.11,74,0.23,-13.5,-0.04,-23834,-2.38
6973,Exit short,2025-07-21 09:45,Long,6519.5,1,32566.25,-33.25,-0.10,34,0.10,-34.75,-0.11,-23867.25,-2.39
6973,Entry short,2025-07-21 08:45,Short,6513.25,1,32566.25,-33.25,-0.10,34,0.10,-34.75,-0.11,-23867.25,-2.39
6974,Exit long,2025-07-21 15:00,Short,6528,1,32597.5,40.5,0.12,104,0.32,-9.75,-0.03,-23826.75,-2.38
6974,Entry long,2025-07-21 09:45,Long,6519.5,1,32597.5,40.5,0.12,104,0.32,-9.75,-0.03,-23826.75,-2.38
6975,Exit short,2025-07-22 03:30,Long,6513,1,32640,73,0.22,111.5,0.34,-3.5,-0.01,-23753.75,-2.38
6975,Entry short,2025-07-21 15:00,Short,6528,1,32640,73,0.22,111.5,0.34,-3.5,-0.01,-23753.75,-2.38
6976,Exit long,2025-07-22 04:00,Short,6505.75,1,32565,-38.25,-0.12,0,0.00,-49.75,-0.15,-23792,-2.38
6976,Entry long,2025-07-22 03:30,Long,6513,1,32565,-38.25,-0.12,0,0.00,-49.75,-0.15,-23792,-2.38
6977,Exit short,2025-07-22 08:00,Long,6513,1,32528.75,-38.25,-0.12,19,0.06,-38.5,-0.12,-23830.25,-2.38
6977,Entry short,2025-07-22 04:00,Short,6505.75,1,32528.75,-38.25,-0.12,19,0.06,-38.5,-0.12,-23830.25,-2.38
6978,Exit long,2025-07-22 09:45,Long Exit,6496,1,32565,-87,-0.27,14,0.04,-86,-0.26,-23917.25,-2.39
6978,Entry long,2025-07-22 08:00,Long,6513,1,32565,-87,-0.27,14,0.04,-86,-0.26,-23917.25,-2.39
6979,Exit short,2025-07-22 13:30,Long,6514.75,1,32461.25,-114.5,-0.35,31.5,0.10,-121,-0.37,-24031.75,-2.40
6979,Entry short,2025-07-22 10:00,Short,6492.25,1,32461.25,-114.5,-0.35,31.5,0.10,-121,-0.37,-24031.75,-2.40
6980,Exit long,2025-07-23 09:45,Short,6530.25,1,32573.75,75.5,0.23,146.5,0.45,-81,-0.25,-23956.25,-2.40
6980,Entry long,2025-07-22 13:30,Long,6514.75,1,32573.75,75.5,0.23,146.5,0.45,-81,-0.25,-23956.25,-2.40
6981,Exit short,2025-07-23 11:45,Short Exit,6545.5,1,32651.25,-78.25,-0.24,50.25,0.15,-77.25,-0.24,-24034.5,-2.40
6981,Entry short,2025-07-23 09:45,Short,6530.25,1,32651.25,-78.25,-0.24,50.25,0.15,-77.25,-0.24,-24034.5,-2.40
6982,Exit long,2025-07-24 01:45,Short,6565.5,1,32721.25,104.25,0.32,147.75,0.45,-39.75,-0.12,-23930.25,-2.39
6982,Entry long,2025-07-23 12:00,Long,6544.25,1,32721.25,104.25,0.32,147.75,0.45,-39.75,-0.12,-23930.25,-2.39
6983,Exit short,2025-07-24 04:30,Long,6567.25,1,32827.5,-10.75,-0.03,26.5,0.08,-21,-0.06,-23941,-2.39
6983,Entry short,2025-07-24 01:45,Short,6565.5,1,32827.5,-10.75,-0.03,26.5,0.08,-21,-0.06,-23941,-2.39
6984,Exit long,2025-07-24 06:30,Short,6563.5,1,32836.25,-20.75,-0.06,19,0.06,-19.75,-0.06,-23961.75,-2.40
6984,Entry long,2025-07-24 04:30,Long,6567.25,1,32836.25,-20.75,-0.06,19,0.06,-19.75,-0.06,-23961.75,-2.40
6985,Exit short,2025-07-24 07:45,Long,6571.25,1,32817.5,-40.75,-0.12,6.5,0.02,-49.75,-0.15,-24002.5,-2.40
6985,Entry short,2025-07-24 06:30,Short,6563.5,1,32817.5,-40.75,-0.12,6.5,0.02,-49.75,-0.15,-24002.5,-2.40
6986,Exit long,2025-07-24 08:45,Short,6560.75,1,32856.25,-54.5,-0.17,0.25,0.00,-53.5,-0.16,-24057,-2.41
6986,Entry long,2025-07-24 07:45,Long,6571.25,1,32856.25,-54.5,-0.17,0.25,0.00,-53.5,-0.16,-24057,-2.41
6987,Exit short,2025-07-24 09:30,Long,6568.75,1,32803.75,-42,-0.13,14,0.04,-43.5,-0.13,-24099,-2.41
6987,Entry short,2025-07-24 08:45,Short,6560.75,1,32803.75,-42,-0.13,14,0.04,-43.5,-0.13,-24099,-2.41
6988,Exit long,2025-07-24 12:15,Short,6570.5,1,32843.75,6.75,0.02,65.25,0.20,-31,-0.09,-24092.25,-2.41
6988,Entry long,2025-07-24 09:30,Long,6568.75,1,32843.75,6.75,0.02,65.25,0.20,-31,-0.09,-24092.25,-2.41
6989,Exit short,2025-07-24 13:15,Long,6581.75,1,32852.5,-58.25,-0.18,25.25,0.08,-57.25,-0.17,-24150.5,-2.42
6989,Entry short,2025-07-24 12:15,Short,6570.5,1,32852.5,-58.25,-0.18,25.25,0.08,-57.25,-0.17,-24150.5,-2.42
6990,Exit long,2025-07-24 16:00,Short,6568,1,32908.75,-70.75,-0.21,14,0.04,-79.75,-0.24,-24221.25,-2.42
6990,Entry long,2025-07-24 13:15,Long,6581.75,1,32908.75,-70.75,-0.21,14,0.04,-79.75,-0.24,-24221.25,-2.42
6991,Exit short,2025-07-24 21:30,Long,6581.75,1,32840,-70.75,-0.22,10.25,0.03,-72.25,-0.22,-24292,-2.43
6991,Entry short,2025-07-24 16:00,Short,6568,1,32840,-70.75,-0.22,10.25,0.03,-72.25,-0.22,-24292,-2.43
6992,Exit long,2025-07-25 00:45,Short,6578.75,1,32908.75,-17,-0.05,29,0.09,-16,-0.05,-24309,-2.43
6992,Entry long,2025-07-24 21:30,Long,6581.75,1,32908.75,-17,-0.05,29,0.09,-16,-0.05,-24309,-2.43
6993,Exit short,2025-07-25 10:30,Long,6575.75,1,32893.75,13,0.04,54,0.16,-12.25,-0.04,-24296,-2.43
6993,Entry short,2025-07-25 00:45,Short,6578.75,1,32893.75,13,0.04,54,0.16,-12.25,-0.04,-24296,-2.43
6994,Exit long,2025-07-27 18:00,Long Exit,6615,1,32878.75,194.25,0.59,195.25,0.59,-12.25,-0.04,-24101.75,-2.41
6994,Entry long,2025-07-25 10:30,Long,6575.75,1,32878.75,194.25,0.59,195.25,0.59,-12.25,-0.04,-24101.75,-2.41
6995,Exit short,2025-07-28 06:45,Short Exit,6600.75,1,33088.75,83,0.25,84,0.25,-7.25,-0.02,-24018.75,-2.40
6995,Entry short,2025-07-28 03:00,Short,6617.75,1,33088.75,83,0.25,84,0.25,-7.25,-0.02,-24018.75,-2.40
6996,Exit long,2025-07-28 09:15,Short,6597.75,1,33030,-43.25,-0.13,4,0.01,-47.25,-0.14,-24062,-2.41
6996,Entry long,2025-07-28 08:45,Long,6606,1,33030,-43.25,-0.13,4,0.01,-47.25,-0.14,-24062,-2.41
6997,Exit short,2025-07-28 16:15,Long,6590.25,1,32988.75,35.5,0.11,110.25,0.33,-16,-0.05,-24026.5,-2.40
6997,Entry short,2025-07-28 09:15,Short,6597.75,1,32988.75,35.5,0.11,110.25,0.33,-16,-0.05,-24026.5,-2.40
6998,Exit long,2025-07-29 03:00,Short,6595.75,1,32951.25,25.5,0.08,54,0.16,-6,-0.02,-24001,-2.40
6998,Entry long,2025-07-28 16:15,Long,6590.25,1,32951.25,25.5,0.08,54,0.16,-6,-0.02,-24001,-2.40
6999,Exit short,2025-07-29 03:45,Long,6601.5,1,32978.75,-30.75,-0.09,0,0.00,-29.75,-0.09,-24031.75,-2.40
6999,Entry short,2025-07-29 03:00,Short,6595.75,1,32978.75,-30.75,-0.09,0,0.00,-29.75,-0.09,-24031.75,-2.40
7000,Exit long,2025-07-29 09:00,Short,6600.5,1,33007.5,-7,-0.02,36.5,0.11,-12.25,-0.04,-24038.75,-2.40
7000,Entry long,2025-07-29 03:45,Long,6601.5,1,33007.5,-7,-0.02,36.5,0.11,-12.25,-0.04,-24038.75,-2.40
7001,Exit short,2025-07-29 11:30,Short Exit,6570.25,1,33002.5,149.25,0.45,150.25,0.46,-31,-0.09,-23889.5,-2.39
7001,Entry short,2025-07-29 09:00,Short,6600.5,1,33002.5,149.25,0.45,150.25,0.46,-31,-0.09,-23889.5,-2.39
7002,Exit long,2025-07-29 15:30,Short,6570,1,32920,-72,-0.22,7.75,0.02,-77.25,-0.23,-23961.5,-2.40
7002,Entry long,2025-07-29 13:15,Long,6584,1,32920,-72,-0.22,7.75,0.02,-77.25,-0.23,-23961.5,-2.40
7003,Exit short,2025-07-29 21:00,Long,6578.75,1,32850,-45.75,-0.14,35.25,0.11,-48.5,-0.15,-24007.25,-2.40
7003,Entry short,2025-07-29 15:30,Short,6570,1,32850,-45.75,-0.14,35.25,0.11,-48.5,-0.15,-24007.25,-2.40
7004,Exit long,2025-07-30 03:15,Short,6574.5,1,32893.75,-23.25,-0.07,21.5,0.07,-24.75,-0.08,-24030.5,-2.40
7004,Entry long,2025-07-29 21:00,Long,6578.75,1,32893.75,-23.25,-0.07,21.5,0.07,-24.75,-0.08,-24030.5,-2.40
7005,Exit short,2025-07-30 04:00,Long,6580.25,1,32872.5,-30.75,-0.09,7.75,0.02,-33.5,-0.10,-24061.25,-2.41
7005,Entry short,2025-07-30 03:15,Short,6574.5,1,32872.5,-30.75,-0.09,7.75,0.02,-33.5,-0.10,-24061.25,-2.41
